Frame:	Label:	Points:	Bounding Box ID:	Frame path: data3/kinshi-egg
4171	person	(0,0,98,159)	1	4171.jpg
4172	table	(0,112,101,142)	29	4172.jpg
4172	stove	(103,112,154,123)	30	4172.jpg
4172	knife	(10,113,25,60)	22	4172.jpg
4172	cutting_board	(0,127,76,48)	19	4172.jpg
4172	bowl	(51,141,45,44)	17	4172.jpg
4172	frying_pan	(97,96,83,101)	14	4172.jpg
4172	chopstick	(63,120,21,91)	18	4172.jpg
4172	baked_egg	(8,138,57,35)	2	4172.jpg
4172	person	(0,0,98,159)	1	4172.jpg
4173	table	(0,112,101,142)	29	4173.jpg
4173	stove	(103,112,154,123)	30	4173.jpg
4173	knife	(10,112,27,60)	22	4173.jpg
4173	cutting_board	(0,127,76,48)	19	4173.jpg
4173	bowl	(51,141,45,44)	17	4173.jpg
4173	frying_pan	(97,96,83,101)	14	4173.jpg
4173	chopstick	(63,120,21,91)	18	4173.jpg
4173	baked_egg	(8,138,57,35)	2	4173.jpg
4173	person	(0,0,98,159)	1	4173.jpg
4174	table	(0,112,101,142)	29	4174.jpg
4174	stove	(103,112,154,123)	30	4174.jpg
4174	knife	(11,112,27,60)	22	4174.jpg
4174	cutting_board	(0,127,76,48)	19	4174.jpg
4174	bowl	(51,141,45,44)	17	4174.jpg
4174	frying_pan	(97,96,83,101)	14	4174.jpg
4174	chopstick	(63,120,21,91)	18	4174.jpg
4174	baked_egg	(8,138,57,35)	2	4174.jpg
4174	person	(0,0,98,159)	1	4174.jpg
4175	table	(0,112,101,142)	29	4175.jpg
4175	stove	(103,112,154,123)	30	4175.jpg
4175	knife	(9,112,28,61)	22	4175.jpg
4175	cutting_board	(0,127,76,48)	19	4175.jpg
4175	bowl	(51,141,45,44)	17	4175.jpg
4175	frying_pan	(97,96,83,101)	14	4175.jpg
4175	chopstick	(63,120,21,91)	18	4175.jpg
4175	baked_egg	(10,135,54,36)	2	4175.jpg
4175	person	(0,0,98,159)	1	4175.jpg
4176	table	(0,112,101,142)	29	4176.jpg
4176	stove	(103,112,154,123)	30	4176.jpg
4176	knife	(10,113,24,59)	22	4176.jpg
4176	cutting_board	(0,127,76,48)	19	4176.jpg
4176	bowl	(51,141,45,44)	17	4176.jpg
4176	frying_pan	(97,96,83,101)	14	4176.jpg
4176	chopstick	(63,120,21,91)	18	4176.jpg
4176	baked_egg	(10,135,54,36)	2	4176.jpg
4176	person	(0,0,98,159)	1	4176.jpg
4177	table	(0,112,101,142)	29	4177.jpg
4177	stove	(103,112,154,123)	30	4177.jpg
4177	knife	(10,114,24,59)	22	4177.jpg
4177	cutting_board	(0,128,76,45)	19	4177.jpg
4177	bowl	(51,141,45,44)	17	4177.jpg
4177	frying_pan	(97,96,83,101)	14	4177.jpg
4177	chopstick	(63,120,21,91)	18	4177.jpg
4177	baked_egg	(10,135,54,36)	2	4177.jpg
4177	person	(0,0,98,159)	1	4177.jpg
4178	table	(0,112,101,142)	29	4178.jpg
4178	stove	(103,112,154,123)	30	4178.jpg
4178	knife	(8,117,26,57)	22	4178.jpg
4178	cutting_board	(0,128,76,45)	19	4178.jpg
4178	bowl	(51,141,45,44)	17	4178.jpg
4178	frying_pan	(97,96,83,101)	14	4178.jpg
4178	chopstick	(63,120,21,91)	18	4178.jpg
4178	baked_egg	(10,135,54,36)	2	4178.jpg
4178	person	(0,0,98,159)	1	4178.jpg
4179	table	(0,112,101,142)	29	4179.jpg
4179	stove	(103,112,154,123)	30	4179.jpg
4179	knife	(6,119,27,55)	22	4179.jpg
4179	cutting_board	(0,128,76,45)	19	4179.jpg
4179	bowl	(51,141,45,44)	17	4179.jpg
4179	frying_pan	(97,96,83,101)	14	4179.jpg
4179	chopstick	(63,120,21,91)	18	4179.jpg
4179	baked_egg	(10,135,54,36)	2	4179.jpg
4179	person	(0,0,98,159)	1	4179.jpg
4180	table	(0,112,101,142)	29	4180.jpg
4180	stove	(103,112,154,123)	30	4180.jpg
4180	knife	(4,120,27,56)	22	4180.jpg
4180	cutting_board	(0,128,76,45)	19	4180.jpg
4180	bowl	(51,141,45,44)	17	4180.jpg
4180	frying_pan	(97,96,83,101)	14	4180.jpg
4180	chopstick	(63,120,21,91)	18	4180.jpg
4180	baked_egg	(10,135,54,36)	2	4180.jpg
4180	person	(0,0,98,159)	1	4180.jpg
4181	table	(0,112,101,142)	29	4181.jpg
4181	stove	(103,112,154,123)	30	4181.jpg
4181	knife	(2,122,30,58)	22	4181.jpg
4181	cutting_board	(0,128,76,45)	19	4181.jpg
4181	bowl	(51,141,45,44)	17	4181.jpg
4181	frying_pan	(97,96,83,101)	14	4181.jpg
4181	chopstick	(63,120,21,91)	18	4181.jpg
4181	baked_egg	(10,135,54,36)	2	4181.jpg
4181	person	(0,0,98,159)	1	4181.jpg
4182	table	(0,112,101,142)	29	4182.jpg
4182	stove	(103,112,154,123)	30	4182.jpg
4182	knife	(1,122,30,58)	22	4182.jpg
4182	cutting_board	(0,128,76,45)	19	4182.jpg
4182	bowl	(51,141,45,44)	17	4182.jpg
4182	frying_pan	(97,96,83,101)	14	4182.jpg
4182	chopstick	(63,120,21,91)	18	4182.jpg
4182	baked_egg	(10,135,54,36)	2	4182.jpg
4182	person	(0,0,98,159)	1	4182.jpg
4183	table	(0,112,101,142)	29	4183.jpg
4183	stove	(103,112,154,123)	30	4183.jpg
4183	knife	(1,122,30,58)	22	4183.jpg
4183	cutting_board	(0,128,76,45)	19	4183.jpg
4183	bowl	(51,141,45,44)	17	4183.jpg
4183	frying_pan	(97,96,83,101)	14	4183.jpg
4183	chopstick	(63,120,21,91)	18	4183.jpg
4183	baked_egg	(10,135,54,36)	2	4183.jpg
4183	person	(0,0,98,159)	1	4183.jpg
4184	table	(0,112,101,142)	29	4184.jpg
4184	stove	(103,112,154,123)	30	4184.jpg
4184	knife	(1,122,30,58)	22	4184.jpg
4184	cutting_board	(0,128,76,45)	19	4184.jpg
4184	bowl	(51,141,45,44)	17	4184.jpg
4184	frying_pan	(97,96,83,101)	14	4184.jpg
4184	chopstick	(63,120,21,91)	18	4184.jpg
4184	baked_egg	(10,135,54,36)	2	4184.jpg
4184	person	(0,0,98,159)	1	4184.jpg
4185	table	(0,112,101,142)	29	4185.jpg
4185	stove	(103,112,154,123)	30	4185.jpg
4185	knife	(1,122,30,58)	22	4185.jpg
4185	cutting_board	(0,128,76,45)	19	4185.jpg
4185	bowl	(51,141,45,44)	17	4185.jpg
4185	frying_pan	(97,96,83,101)	14	4185.jpg
4185	chopstick	(63,120,21,91)	18	4185.jpg
4185	baked_egg	(10,135,54,36)	2	4185.jpg
4185	person	(0,0,98,159)	1	4185.jpg
4186	table	(0,112,101,142)	29	4186.jpg
4186	stove	(103,112,154,123)	30	4186.jpg
4186	knife	(1,122,30,58)	22	4186.jpg
4186	cutting_board	(0,128,76,45)	19	4186.jpg
4186	bowl	(51,141,45,44)	17	4186.jpg
4186	frying_pan	(97,96,83,101)	14	4186.jpg
4186	chopstick	(63,120,21,91)	18	4186.jpg
4186	baked_egg	(10,135,54,36)	2	4186.jpg
4186	person	(0,0,98,159)	1	4186.jpg
4187	table	(0,112,101,142)	29	4187.jpg
4187	stove	(103,112,154,123)	30	4187.jpg
4187	knife	(1,122,30,58)	22	4187.jpg
4187	cutting_board	(0,128,76,45)	19	4187.jpg
4187	bowl	(51,141,45,44)	17	4187.jpg
4187	frying_pan	(97,96,83,101)	14	4187.jpg
4187	chopstick	(63,120,21,91)	18	4187.jpg
4187	baked_egg	(10,135,54,36)	2	4187.jpg
4187	person	(0,0,98,159)	1	4187.jpg
4188	table	(0,112,101,142)	29	4188.jpg
4188	stove	(103,112,154,123)	30	4188.jpg
4188	knife	(9,112,25,60)	22	4188.jpg
4188	cutting_board	(0,128,76,45)	19	4188.jpg
4188	bowl	(51,141,45,44)	17	4188.jpg
4188	frying_pan	(97,96,83,101)	14	4188.jpg
4188	chopstick	(63,120,21,91)	18	4188.jpg
4188	baked_egg	(10,135,54,36)	2	4188.jpg
4188	person	(0,0,98,159)	1	4188.jpg
4189	table	(0,112,101,142)	29	4189.jpg
4189	stove	(103,112,154,123)	30	4189.jpg
4189	knife	(11,109,25,60)	22	4189.jpg
4189	cutting_board	(0,128,76,45)	19	4189.jpg
4189	bowl	(51,141,45,44)	17	4189.jpg
4189	frying_pan	(97,96,83,101)	14	4189.jpg
4189	chopstick	(63,120,21,91)	18	4189.jpg
4189	baked_egg	(10,135,54,36)	2	4189.jpg
4189	person	(0,0,98,159)	1	4189.jpg
4190	table	(0,112,101,142)	29	4190.jpg
4190	stove	(103,112,154,123)	30	4190.jpg
4190	knife	(11,107,26,59)	22	4190.jpg
4190	cutting_board	(0,128,76,45)	19	4190.jpg
4190	bowl	(51,141,45,44)	17	4190.jpg
4190	frying_pan	(97,96,83,101)	14	4190.jpg
4190	chopstick	(63,120,21,91)	18	4190.jpg
4190	baked_egg	(10,135,54,36)	2	4190.jpg
4190	person	(0,0,98,159)	1	4190.jpg
4191	table	(0,112,101,142)	29	4191.jpg
4191	stove	(103,112,154,123)	30	4191.jpg
4191	knife	(13,105,24,61)	22	4191.jpg
4191	cutting_board	(0,128,76,45)	19	4191.jpg
4191	bowl	(51,141,45,44)	17	4191.jpg
4191	frying_pan	(97,96,83,101)	14	4191.jpg
4191	chopstick	(63,120,21,91)	18	4191.jpg
4191	baked_egg	(10,135,54,36)	2	4191.jpg
4191	person	(0,0,98,159)	1	4191.jpg
4192	table	(0,112,101,142)	29	4192.jpg
4192	stove	(103,112,154,123)	30	4192.jpg
4192	knife	(12,103,26,58)	22	4192.jpg
4192	cutting_board	(0,128,76,45)	19	4192.jpg
4192	bowl	(51,141,45,44)	17	4192.jpg
4192	frying_pan	(97,96,83,101)	14	4192.jpg
4192	chopstick	(63,120,21,91)	18	4192.jpg
4192	baked_egg	(10,135,54,36)	2	4192.jpg
4192	person	(0,0,98,159)	1	4192.jpg
4193	table	(0,112,101,142)	29	4193.jpg
4193	stove	(103,112,154,123)	30	4193.jpg
4193	knife	(11,102,26,58)	22	4193.jpg
4193	cutting_board	(0,128,76,45)	19	4193.jpg
4193	bowl	(51,141,45,44)	17	4193.jpg
4193	frying_pan	(97,96,83,101)	14	4193.jpg
4193	chopstick	(63,120,21,91)	18	4193.jpg
4193	baked_egg	(10,135,54,36)	2	4193.jpg
4193	person	(0,0,98,159)	1	4193.jpg
4194	table	(0,112,101,142)	29	4194.jpg
4194	stove	(103,112,154,123)	30	4194.jpg
4194	knife	(10,102,26,57)	22	4194.jpg
4194	cutting_board	(0,128,76,45)	19	4194.jpg
4194	bowl	(51,141,45,44)	17	4194.jpg
4194	frying_pan	(97,96,83,101)	14	4194.jpg
4194	chopstick	(63,120,21,91)	18	4194.jpg
4194	baked_egg	(10,135,54,36)	2	4194.jpg
4194	person	(0,0,98,159)	1	4194.jpg
4195	table	(0,112,101,142)	29	4195.jpg
4195	stove	(103,112,154,123)	30	4195.jpg
4195	knife	(9,101,26,59)	22	4195.jpg
4195	cutting_board	(0,128,76,45)	19	4195.jpg
4195	bowl	(51,141,45,44)	17	4195.jpg
4195	frying_pan	(97,96,83,101)	14	4195.jpg
4195	chopstick	(63,120,21,91)	18	4195.jpg
4195	baked_egg	(10,135,54,36)	2	4195.jpg
4195	person	(0,0,98,159)	1	4195.jpg
4196	table	(0,112,101,142)	29	4196.jpg
4196	stove	(103,112,154,123)	30	4196.jpg
4196	knife	(7,100,27,60)	22	4196.jpg
4196	cutting_board	(0,128,76,45)	19	4196.jpg
4196	bowl	(51,141,45,44)	17	4196.jpg
4196	frying_pan	(97,96,83,101)	14	4196.jpg
4196	chopstick	(63,120,21,91)	18	4196.jpg
4196	baked_egg	(10,135,54,36)	2	4196.jpg
4196	person	(0,0,98,159)	1	4196.jpg
4197	table	(0,112,101,142)	29	4197.jpg
4197	stove	(103,112,154,123)	30	4197.jpg
4197	knife	(7,101,27,60)	22	4197.jpg
4197	cutting_board	(0,128,76,45)	19	4197.jpg
4197	bowl	(51,141,45,44)	17	4197.jpg
4197	frying_pan	(97,96,83,101)	14	4197.jpg
4197	chopstick	(63,120,21,91)	18	4197.jpg
4197	baked_egg	(10,135,54,36)	2	4197.jpg
4197	person	(0,0,98,159)	1	4197.jpg
4198	table	(0,112,101,142)	29	4198.jpg
4198	stove	(103,112,154,123)	30	4198.jpg
4198	knife	(7,101,26,60)	22	4198.jpg
4198	cutting_board	(0,128,76,45)	19	4198.jpg
4198	bowl	(51,141,45,44)	17	4198.jpg
4198	frying_pan	(97,96,83,101)	14	4198.jpg
4198	chopstick	(63,120,21,91)	18	4198.jpg
4198	baked_egg	(10,135,54,36)	2	4198.jpg
4198	person	(0,0,98,159)	1	4198.jpg
4199	table	(0,112,101,142)	29	4199.jpg
4199	stove	(103,112,154,123)	30	4199.jpg
4199	knife	(7,101,27,62)	22	4199.jpg
4199	cutting_board	(0,128,76,45)	19	4199.jpg
4199	bowl	(51,141,45,44)	17	4199.jpg
4199	frying_pan	(97,96,83,101)	14	4199.jpg
4199	chopstick	(63,120,21,91)	18	4199.jpg
4199	baked_egg	(10,135,54,36)	2	4199.jpg
4199	person	(0,0,98,159)	1	4199.jpg
4200	table	(0,112,101,142)	29	4200.jpg
4200	stove	(103,112,154,123)	30	4200.jpg
4200	knife	(7,105,27,62)	22	4200.jpg
4200	cutting_board	(0,128,76,45)	19	4200.jpg
4200	bowl	(51,141,45,44)	17	4200.jpg
4200	frying_pan	(97,96,83,101)	14	4200.jpg
4200	chopstick	(63,120,21,91)	18	4200.jpg
4200	baked_egg	(10,135,54,36)	2	4200.jpg
4200	person	(0,0,98,159)	1	4200.jpg
4201	table	(0,112,101,142)	29	4201.jpg
4201	stove	(103,112,154,123)	30	4201.jpg
4201	knife	(7,105,27,62)	22	4201.jpg
4201	cutting_board	(0,128,76,45)	19	4201.jpg
4201	bowl	(51,141,45,44)	17	4201.jpg
4201	frying_pan	(97,96,83,101)	14	4201.jpg
4201	chopstick	(63,120,21,91)	18	4201.jpg
4201	baked_egg	(10,135,54,36)	2	4201.jpg
4201	person	(0,0,98,159)	1	4201.jpg
4202	table	(0,112,101,142)	29	4202.jpg
4202	stove	(103,112,154,123)	30	4202.jpg
4202	knife	(7,105,27,62)	22	4202.jpg
4202	cutting_board	(0,128,76,45)	19	4202.jpg
4202	bowl	(51,141,45,44)	17	4202.jpg
4202	frying_pan	(97,96,83,101)	14	4202.jpg
4202	chopstick	(63,120,21,91)	18	4202.jpg
4202	baked_egg	(10,135,54,36)	2	4202.jpg
4202	person	(0,0,98,159)	1	4202.jpg
4203	table	(0,112,101,142)	29	4203.jpg
4203	stove	(103,112,154,123)	30	4203.jpg
4203	knife	(7,105,27,62)	22	4203.jpg
4203	cutting_board	(0,128,76,45)	19	4203.jpg
4203	bowl	(51,141,45,44)	17	4203.jpg
4203	frying_pan	(97,96,83,101)	14	4203.jpg
4203	chopstick	(63,120,21,91)	18	4203.jpg
4203	baked_egg	(10,135,54,36)	2	4203.jpg
4203	person	(0,0,98,159)	1	4203.jpg
4204	table	(0,112,101,142)	29	4204.jpg
4204	stove	(103,112,154,123)	30	4204.jpg
4204	knife	(7,105,27,62)	22	4204.jpg
4204	cutting_board	(0,128,76,45)	19	4204.jpg
4204	bowl	(51,141,45,44)	17	4204.jpg
4204	frying_pan	(97,96,83,101)	14	4204.jpg
4204	chopstick	(63,120,21,91)	18	4204.jpg
4204	baked_egg	(10,135,54,36)	2	4204.jpg
4204	person	(0,0,98,159)	1	4204.jpg
4205	table	(0,112,101,142)	29	4205.jpg
4205	stove	(103,112,154,123)	30	4205.jpg
4205	knife	(7,105,27,62)	22	4205.jpg
4205	cutting_board	(0,128,76,45)	19	4205.jpg
4205	bowl	(51,141,45,44)	17	4205.jpg
4205	frying_pan	(97,96,83,101)	14	4205.jpg
4205	chopstick	(63,120,21,91)	18	4205.jpg
4205	baked_egg	(10,135,54,36)	2	4205.jpg
4205	person	(0,0,98,159)	1	4205.jpg
4206	table	(0,112,101,142)	29	4206.jpg
4206	stove	(103,112,154,123)	30	4206.jpg
4206	knife	(7,105,27,62)	22	4206.jpg
4206	cutting_board	(0,128,76,45)	19	4206.jpg
4206	bowl	(51,141,45,44)	17	4206.jpg
4206	frying_pan	(97,96,83,101)	14	4206.jpg
4206	chopstick	(63,120,21,91)	18	4206.jpg
4206	baked_egg	(10,135,54,36)	2	4206.jpg
4206	person	(0,0,98,159)	1	4206.jpg
4207	table	(0,112,101,142)	29	4207.jpg
4207	stove	(103,112,154,123)	30	4207.jpg
4207	knife	(7,105,27,62)	22	4207.jpg
4207	cutting_board	(0,128,76,45)	19	4207.jpg
4207	bowl	(51,141,45,44)	17	4207.jpg
4207	frying_pan	(97,96,83,101)	14	4207.jpg
4207	chopstick	(63,120,21,91)	18	4207.jpg
4207	baked_egg	(10,135,54,36)	2	4207.jpg
4207	person	(0,0,98,159)	1	4207.jpg
4208	table	(0,112,101,142)	29	4208.jpg
4208	stove	(103,112,154,123)	30	4208.jpg
4208	knife	(7,105,27,62)	22	4208.jpg
4208	cutting_board	(0,128,76,45)	19	4208.jpg
4208	bowl	(51,141,45,44)	17	4208.jpg
4208	frying_pan	(97,96,83,101)	14	4208.jpg
4208	chopstick	(63,120,21,91)	18	4208.jpg
4208	baked_egg	(10,135,54,36)	2	4208.jpg
4208	person	(0,0,98,159)	1	4208.jpg
4209	table	(0,112,101,142)	29	4209.jpg
4209	stove	(103,112,154,123)	30	4209.jpg
4209	knife	(7,105,27,62)	22	4209.jpg
4209	cutting_board	(0,128,76,45)	19	4209.jpg
4209	bowl	(51,141,45,44)	17	4209.jpg
4209	frying_pan	(97,96,83,101)	14	4209.jpg
4209	chopstick	(63,120,21,91)	18	4209.jpg
4209	baked_egg	(10,135,54,36)	2	4209.jpg
4209	person	(0,0,98,159)	1	4209.jpg
4210	table	(0,112,101,142)	29	4210.jpg
4210	stove	(103,112,154,123)	30	4210.jpg
4210	knife	(7,105,27,62)	22	4210.jpg
4210	cutting_board	(0,128,76,45)	19	4210.jpg
4210	bowl	(51,141,45,44)	17	4210.jpg
4210	frying_pan	(97,96,83,101)	14	4210.jpg
4210	chopstick	(63,120,21,91)	18	4210.jpg
4210	baked_egg	(10,135,54,36)	2	4210.jpg
4210	person	(0,0,98,159)	1	4210.jpg
4211	table	(0,112,101,142)	29	4211.jpg
4211	stove	(103,112,154,123)	30	4211.jpg
4211	knife	(9,104,27,64)	22	4211.jpg
4211	cutting_board	(0,128,76,45)	19	4211.jpg
4211	bowl	(51,141,45,44)	17	4211.jpg
4211	frying_pan	(97,96,83,101)	14	4211.jpg
4211	chopstick	(63,120,21,91)	18	4211.jpg
4211	baked_egg	(10,135,54,36)	2	4211.jpg
4211	person	(0,0,98,159)	1	4211.jpg
4212	table	(0,112,101,142)	29	4212.jpg
4212	stove	(103,112,154,123)	30	4212.jpg
4212	knife	(9,104,27,64)	22	4212.jpg
4212	cutting_board	(0,128,76,45)	19	4212.jpg
4212	bowl	(51,141,45,44)	17	4212.jpg
4212	frying_pan	(97,96,83,101)	14	4212.jpg
4212	chopstick	(63,120,21,91)	18	4212.jpg
4212	baked_egg	(10,135,54,36)	2	4212.jpg
4212	person	(0,0,98,159)	1	4212.jpg
4213	table	(0,112,101,142)	29	4213.jpg
4213	stove	(103,112,154,123)	30	4213.jpg
4213	knife	(9,104,27,64)	22	4213.jpg
4213	cutting_board	(0,128,76,45)	19	4213.jpg
4213	bowl	(51,141,45,44)	17	4213.jpg
4213	frying_pan	(97,96,83,101)	14	4213.jpg
4213	chopstick	(63,120,21,91)	18	4213.jpg
4213	baked_egg	(10,135,54,36)	2	4213.jpg
4213	person	(0,0,98,159)	1	4213.jpg
4214	table	(0,112,101,142)	29	4214.jpg
4214	stove	(103,112,154,123)	30	4214.jpg
4214	knife	(9,104,27,64)	22	4214.jpg
4214	cutting_board	(0,128,76,45)	19	4214.jpg
4214	bowl	(51,141,45,44)	17	4214.jpg
4214	frying_pan	(97,96,83,101)	14	4214.jpg
4214	chopstick	(63,120,21,91)	18	4214.jpg
4214	baked_egg	(10,135,54,36)	2	4214.jpg
4214	person	(0,0,98,159)	1	4214.jpg
4215	table	(0,112,101,142)	29	4215.jpg
4215	stove	(103,112,154,123)	30	4215.jpg
4215	knife	(9,104,27,64)	22	4215.jpg
4215	cutting_board	(0,128,76,45)	19	4215.jpg
4215	bowl	(51,141,45,44)	17	4215.jpg
4215	frying_pan	(97,96,83,101)	14	4215.jpg
4215	chopstick	(63,120,21,91)	18	4215.jpg
4215	baked_egg	(10,135,54,36)	2	4215.jpg
4215	person	(0,0,98,159)	1	4215.jpg
4216	table	(0,112,101,142)	29	4216.jpg
4216	stove	(103,112,154,123)	30	4216.jpg
4216	knife	(9,104,27,64)	22	4216.jpg
4216	cutting_board	(0,128,76,45)	19	4216.jpg
4216	bowl	(51,141,45,44)	17	4216.jpg
4216	frying_pan	(97,96,83,101)	14	4216.jpg
4216	chopstick	(63,120,21,91)	18	4216.jpg
4216	baked_egg	(10,135,54,36)	2	4216.jpg
4216	person	(0,0,98,159)	1	4216.jpg
4217	table	(0,112,101,142)	29	4217.jpg
4217	stove	(103,112,154,123)	30	4217.jpg
4217	knife	(9,104,27,64)	22	4217.jpg
4217	cutting_board	(0,128,76,45)	19	4217.jpg
4217	bowl	(51,141,45,44)	17	4217.jpg
4217	frying_pan	(97,96,83,101)	14	4217.jpg
4217	chopstick	(63,120,21,91)	18	4217.jpg
4217	baked_egg	(10,135,54,36)	2	4217.jpg
4217	person	(0,0,98,159)	1	4217.jpg
4218	table	(0,112,101,142)	29	4218.jpg
4218	stove	(103,112,154,123)	30	4218.jpg
4218	knife	(9,104,27,64)	22	4218.jpg
4218	cutting_board	(0,128,76,45)	19	4218.jpg
4218	bowl	(51,141,45,44)	17	4218.jpg
4218	frying_pan	(97,96,83,101)	14	4218.jpg
4218	chopstick	(63,120,21,91)	18	4218.jpg
4218	baked_egg	(10,135,54,36)	2	4218.jpg
4218	person	(0,0,98,159)	1	4218.jpg
4219	table	(0,112,101,142)	29	4219.jpg
4219	stove	(103,112,154,123)	30	4219.jpg
4219	knife	(9,104,27,64)	22	4219.jpg
4219	cutting_board	(0,128,76,45)	19	4219.jpg
4219	bowl	(51,141,45,44)	17	4219.jpg
4219	frying_pan	(97,96,83,101)	14	4219.jpg
4219	chopstick	(63,120,21,91)	18	4219.jpg
4219	baked_egg	(10,135,54,36)	2	4219.jpg
4219	person	(0,0,98,159)	1	4219.jpg
4220	table	(0,112,101,142)	29	4220.jpg
4220	stove	(103,112,154,123)	30	4220.jpg
4220	knife	(9,104,27,64)	22	4220.jpg
4220	cutting_board	(0,128,76,45)	19	4220.jpg
4220	bowl	(51,141,45,44)	17	4220.jpg
4220	frying_pan	(97,96,83,101)	14	4220.jpg
4220	chopstick	(63,120,21,91)	18	4220.jpg
4220	baked_egg	(10,135,54,36)	2	4220.jpg
4220	person	(0,0,98,159)	1	4220.jpg
4221	table	(0,112,101,142)	29	4221.jpg
4221	stove	(103,112,154,123)	30	4221.jpg
4221	knife	(7,109,27,60)	22	4221.jpg
4221	cutting_board	(0,128,76,45)	19	4221.jpg
4221	bowl	(51,141,45,44)	17	4221.jpg
4221	frying_pan	(97,96,83,101)	14	4221.jpg
4221	chopstick	(63,120,21,91)	18	4221.jpg
4221	baked_egg	(10,135,54,36)	2	4221.jpg
4221	person	(0,0,98,159)	1	4221.jpg
4222	table	(0,112,101,142)	29	4222.jpg
4222	stove	(103,112,154,123)	30	4222.jpg
4222	knife	(7,109,27,60)	22	4222.jpg
4222	cutting_board	(0,128,76,45)	19	4222.jpg
4222	bowl	(51,141,45,44)	17	4222.jpg
4222	frying_pan	(97,96,83,101)	14	4222.jpg
4222	chopstick	(63,120,21,91)	18	4222.jpg
4222	baked_egg	(10,135,54,36)	2	4222.jpg
4222	person	(0,0,98,159)	1	4222.jpg
4223	table	(0,112,101,142)	29	4223.jpg
4223	stove	(103,112,154,123)	30	4223.jpg
4223	knife	(7,109,27,60)	22	4223.jpg
4223	cutting_board	(0,128,76,45)	19	4223.jpg
4223	bowl	(51,141,45,44)	17	4223.jpg
4223	frying_pan	(97,96,83,101)	14	4223.jpg
4223	chopstick	(63,120,21,91)	18	4223.jpg
4223	baked_egg	(10,135,54,36)	2	4223.jpg
4223	person	(0,0,98,159)	1	4223.jpg
4224	table	(0,112,101,142)	29	4224.jpg
4224	stove	(103,112,154,123)	30	4224.jpg
4224	knife	(7,109,27,60)	22	4224.jpg
4224	cutting_board	(0,128,76,45)	19	4224.jpg
4224	bowl	(51,141,45,44)	17	4224.jpg
4224	frying_pan	(97,96,83,101)	14	4224.jpg
4224	chopstick	(63,120,21,91)	18	4224.jpg
4224	baked_egg	(10,135,54,36)	2	4224.jpg
4224	person	(0,0,98,159)	1	4224.jpg
4225	table	(0,112,101,142)	29	4225.jpg
4225	stove	(103,112,154,123)	30	4225.jpg
4225	knife	(7,109,27,60)	22	4225.jpg
4225	cutting_board	(0,128,76,45)	19	4225.jpg
4225	bowl	(51,141,45,44)	17	4225.jpg
4225	frying_pan	(97,96,83,101)	14	4225.jpg
4225	chopstick	(63,120,21,91)	18	4225.jpg
4225	baked_egg	(10,135,54,36)	2	4225.jpg
4225	person	(0,0,98,159)	1	4225.jpg
4226	table	(0,112,101,142)	29	4226.jpg
4226	stove	(103,112,154,123)	30	4226.jpg
4226	knife	(9,108,25,61)	22	4226.jpg
4226	cutting_board	(0,128,76,45)	19	4226.jpg
4226	bowl	(51,141,45,44)	17	4226.jpg
4226	frying_pan	(97,96,83,101)	14	4226.jpg
4226	chopstick	(63,120,21,91)	18	4226.jpg
4226	baked_egg	(10,135,54,36)	2	4226.jpg
4226	person	(0,0,98,159)	1	4226.jpg
4227	table	(0,112,101,142)	29	4227.jpg
4227	stove	(103,112,154,123)	30	4227.jpg
4227	knife	(9,108,25,61)	22	4227.jpg
4227	cutting_board	(0,128,76,45)	19	4227.jpg
4227	bowl	(51,141,45,44)	17	4227.jpg
4227	frying_pan	(97,96,83,101)	14	4227.jpg
4227	chopstick	(63,120,21,91)	18	4227.jpg
4227	baked_egg	(10,135,54,36)	2	4227.jpg
4227	person	(0,0,98,159)	1	4227.jpg
4228	table	(0,112,101,142)	29	4228.jpg
4228	stove	(103,112,154,123)	30	4228.jpg
4228	knife	(9,108,25,61)	22	4228.jpg
4228	cutting_board	(0,128,76,45)	19	4228.jpg
4228	bowl	(51,141,45,44)	17	4228.jpg
4228	frying_pan	(97,96,83,101)	14	4228.jpg
4228	chopstick	(63,120,21,91)	18	4228.jpg
4228	baked_egg	(10,135,54,36)	2	4228.jpg
4228	person	(0,0,98,159)	1	4228.jpg
4229	table	(0,112,101,142)	29	4229.jpg
4229	stove	(103,112,154,123)	30	4229.jpg
4229	knife	(9,108,25,61)	22	4229.jpg
4229	cutting_board	(0,128,76,45)	19	4229.jpg
4229	bowl	(51,141,45,44)	17	4229.jpg
4229	frying_pan	(97,96,83,101)	14	4229.jpg
4229	chopstick	(63,120,21,91)	18	4229.jpg
4229	baked_egg	(10,135,54,36)	2	4229.jpg
4229	person	(0,0,98,159)	1	4229.jpg
4230	table	(0,112,101,142)	29	4230.jpg
4230	stove	(103,112,154,123)	30	4230.jpg
4230	knife	(9,108,25,61)	22	4230.jpg
4230	cutting_board	(0,128,76,45)	19	4230.jpg
4230	bowl	(51,141,45,44)	17	4230.jpg
4230	frying_pan	(97,96,83,101)	14	4230.jpg
4230	chopstick	(63,120,21,91)	18	4230.jpg
4230	baked_egg	(10,135,54,36)	2	4230.jpg
4230	person	(0,0,98,159)	1	4230.jpg
4231	table	(0,112,101,142)	29	4231.jpg
4231	stove	(103,112,154,123)	30	4231.jpg
